name,type,sido,sgg,addr,tel
플로우필라테스2호점,필라테스,서울특별시,강동구,서울특별시 강동구 구천면로 418,024280715
플린필라테스 신내역점,필라테스,서울특별시,중랑구,서울특별시 중랑구 용마산로 670,0234226379
플파트레이닝센터,기타종목,경상남도,김해시,경상남도 김해시 주촌면 서부로1701번안길 172-34,07086911208
피네무용학원,무용(발레 등),경기도,안산시,경기도 안산시 상록구 충장로 24,
피네테스운정점,요가,경기도,파주시,경기도 파주시 미래로602번길 31,
피노키오복싱,복싱,경기도,부천시,경기도 부천시 부일로449번길 7,
피닉스 동천관,기타종목,광주광역시,서구,광주광역시 서구 하남대로 696,
피닉스 스크린파크골프  인천1호점,기타종목,인천광역시,서구,인천광역시 서구 검단로459번길 7,0325611080
피닉스 짐,기타종목,광주광역시,북구,광주광역시 북구 하서로 410,0625729875
피닉스 태권도장,태권도,경기도,부천시,경기도 부천시 소사동로72번길 17,
피닉스농구교실,농구,경기도,고양시,경기도 고양시 덕양구 화신로260번길 41,
피닉스짐,기타종목,광주광역시,광산구,광주광역시 광산구 사암로 335,
피닉스짐,기타종목,광주광역시,북구,광주광역시 북구 설죽로 517,
피닉스짐,복싱,광주광역시,서구,광주광역시 서구 상무평화로 62,
피닉스짐,복싱,전라남도,담양군,전라남도 담양군 담양읍 중앙로 23,
피닉스짐 본관,복싱,광주광역시,광산구,광주광역시 광산구 사암로 335,
피닉스키즈스포츠,농구,경상북도,구미시,경상북도 구미시 봉곡북로13길 24,
피닉스태권도,태권도,전라남도,목포시,전라남도 목포시 옥암로 162,0612855156
피닉스풋살파크,축구,경기도,수원시,경기도 수원시 권선구 오목천로 36-1,
피레스(PS)바른몸휘트니스,헬스,부산광역시,사상구,부산광역시 사상구 대동로 94,
피버 스포츠,"축구, 축구(풋살)",서울특별시,송파구,서울특별시 송파구 가락로 93,024209029
피버 축구아카데미 강남점,축구(풋살),서울특별시,강남구,서울특별시 강남구 선릉로6길 10,024209029
피비엘PBL복싱센터,복싱,경상북도,포항시,경상북도 포항시 북구 흥해읍 포항역로 51,
피스댄스학원,댄스,경기도,광명시,경기도 광명시 디지털로33번길 15,
피스짐,헬스,경기도,안산시,경기도 안산시 단원구 초지로 126,0314806565
피스톤 체대입시,기타종목,경기도,성남시,경기도 성남시 분당구 미금일로90번길 36-5,0317075994
피스톤스포츠,기타종목,서울특별시,은평구,서울특별시 은평구 은평로 33,0264058686
피스톤스포츠 시흥점,기타종목,경기도,시흥시,경기도 시흥시 능곡번영길 25,0313189399
피스톤스포츠아카데미,기타종목,인천광역시,서구,인천광역시 서구 크리스탈로 94,0325673078
피스톤체대입시,종합체육시설,경기도,의정부시,경기도 의정부시 호국로1351번길 14,0318414050
피스트복싱클럽,복싱,경기도,광주시,경기도 광주시 파발로 115,
피아필라테스,필라테스,경상북도,경주시,경상북도 경주시 봉황로 41-1,
피앤에스 수영장 월성점,수영,대구광역시,달서구,대구광역시 달서구 월배로23길 80,0536360973
피앤에스수영장,수영,대구광역시,수성구,대구광역시 수성구 화랑로2길 42,0537530973
피앤에스스포츠,농구,대구광역시,달서구,대구광역시 달서구 조암남로10길 50,
피앤피스위밍풀,수영,서울특별시,서초구,서울특별시 서초구 청계산로 203,
피어나 필라테스,필라테스,충청남도,천안시,충청남도 천안시 서북구 충무로 155,0415751926
피어나라 태권도,태권도,충청북도,진천군,충청북도 진천군 덕산읍 대하로 151,
피어스 주짓수,기타종목,인천광역시,연수구,인천광역시 연수구 먼우금로188번길 17,
피어오름 태권도장,태권도,경상남도,창원시,경상남도 창원시 마산합포구 현동6길 24,
피어오름태권도,태권도,울산광역시,동구,울산광역시 동구 등대4길 25,0522011007
피에스(PS)복싱클럽,복싱,경기도,부천시,경기도 부천시 원미구 석천로2번길 83,0326133436
피에스티태권도아카데미,태권도,강원특별자치도,원주시,강원특별자치도 원주시 반곡초교로 77-2,0337626543
피에스핏,헬스,경상남도,창원시,경상남도 창원시 진해구 진해대로 999,
피엔에스주니어골프,골프,대구광역시,달서구,대구광역시 달서구 조암로 38,
피엔엠(PNM )FC /인성FC,축구,서울특별시,관악구,서울특별시 관악구 남부순환로256길 40,
피엠에이 점프윙스 줄넘기클럽,줄넘기,인천광역시,부평구,인천광역시 부평구 산청로 97,
피엠피짐,기타종목,인천광역시,제물포구,인천광역시 동구 송현로 30,0327669945
피오 PIO 필라테스,필라테스,경상북도,안동시,경상북도 안동시 옥명2길 61-8,
피우리라 태권도,태권도,충청남도,계룡시,충청남도 계룡시 두마면 농소로 40,050714718084
피우메필라테스요가,필라테스,부산광역시,연제구,부산광역시 연제구 토현로 10,020103365
피움K태권도장,태권도,인천광역시,서구,인천광역시 서구 서달로 147,
피이씨(PEC)바스켓볼,농구,부산광역시,기장군,부산광역시 기장군 정관읍 정관중앙로 45,
피이씨PEC바스켓볼 부산남천점,농구,부산광역시,수영구,부산광역시 수영구 수영로 492,
피제이 짐(PJ GYM),복싱,전라남도,나주시,전라남도 나주시 상야2길 16,
피제이짐 총본관,복싱,광주광역시,서구,광주광역시 서구 내방로 394,0624565220
피제이짐총본관,복싱,광주광역시,서구,광주광역시 서구 내방로 394,0624565220
피지무브필라테스,필라테스,서울특별시,광진구,서울특별시 광진구 용마산로 53,024563337
피지무브필라테스재활운동센터,필라테스,서울특별시,광진구,서울특별시 광진구 용마산로 53,024563337
피지오짐,헬스,경기도,포천시,경기도 포천시 소흘읍 솔모루로3번길 13,0315411331
피지오클래스,헬스,대전광역시,중구,대전광역시 중구 중앙로 119,0425161916
피지오플레이스 피플운동센터,헬스,인천광역시,부평구,인천광역시 부평구 충선로203번길 50,0325110418
피지오핏,필라테스,서울특별시,노원구,서울특별시 노원구 한글비석로 384,029330675
피지컬무브먼트,필라테스,서울특별시,중랑구,서울특별시 중랑구 양원역로14길 19,0220888259
피지컬아카데미,종합체육시설,경상남도,거창군,경상남도 거창군 거창읍 거창대로 52,
피지컬짐,헬스,광주광역시,북구,광주광역시 북구 동문대로 69,0627102355
피지컬코리아,요가,서울특별시,금천구,서울특별시 금천구 금하로 733,
피지컬플러스운동센터,헬스,대구광역시,달서구,대구광역시 달서구 진천로16길 26,07086483488
피츠필라테스,필라테스,인천광역시,부평구,인천광역시 부평구 부평문화로 186,
피크골프,골프,대전광역시,서구,대전광역시 서구 원도안로242번길 15-10,
피크바이짐 세교점,요가,경기도,오산시,경기도 오산시 수청로 201,
피크바이짐봉담,필라테스,경기도,화성시,경기도 화성시 봉담읍 와우로73번길 6,0312339996
피크바이짐북수원점,필라테스,경기도,수원시,경기도 수원시 장안구 경수대로927번길 3,
피크원,축구(풋살),부산광역시,수영구,부산광역시 수영구 광일로 49,
피크짐,헬스,부산광역시,부산진구,부산광역시 부산진구 백양관문로77번길 55,
피크짐 휘트니스,헬스,경상북도,경산시,경상북도 경산시 박물관로 23,0265588764
피크피트니스,헬스,강원특별자치도,동해시,강원특별자치도 동해시 천곡로 68,0335321009
피터팬승마캠프,승마,전북특별자치도,군산시,전라북도 군산시 성산면 송호로 128,0634539971
피트 (FIT GYM),헬스,대구광역시,동구,대구광역시 동구 금강로 6,
피트니센스,헬스,대전광역시,유성구,대전광역시 유성구 봉명로 27-3,0428250514
피트니스 REX,헬스,서울특별시,은평구,서울특별시 은평구 진관2로 15-46,023542223
피트니스 강남권투체육관,복싱,서울특별시,서초구,서울특별시 서초구 신반포로 334,025449998
피트니스 근본 검암본점,헬스,인천광역시,서구,인천광역시 서구 승학로 426,050714483518
피트니스 데이 봉담점,헬스,경기도,화성시,경기도 화성시 효행구 봉담읍 상리중심상가길 28-18,
피트니스 메카,헬스,광주광역시,남구,광주광역시 남구 제석로 110,0626515004
피트니스 뭅,헬스,서울특별시,노원구,서울특별시 노원구 동일로 1365,
피트니스 서울 상계점,헬스,서울특별시,노원구,서울특별시 노원구 덕릉로 688,
피트니스 코바짐,헬스,경기도,의정부시,경기도 의정부시 금신로 323,0318458450
피트니스055명서점,헬스,경상남도,창원시,경상남도 창원시 의창구 명서로116번길 20,
피트니스055팔용점,헬스,경상남도,창원시,경상남도 창원시 의창구 팔용로 420,
피트니스1번지,헬스,대전광역시,중구,대전광역시 중구 태평로 18,04282100277
피트니스247월성점,헬스,대구광역시,달서구,대구광역시 달서구 월성로 42,
피트니스공간,헬스,대구광역시,수성구,대구광역시 수성구 달구벌대로 2273,
피트니스더블유,헬스,서울특별시,서대문구,서울특별시 서대문구 증가로 133,023039755
피트니스메이트,헬스,서울특별시,강서구,서울특별시 강서구 양천로 510,
피트니스메카풍암점,헬스,광주광역시,서구,광주광역시 서구 풍금로12번길 6,0626532669
피트니스스퀘어 헬스 PT 기구필라테스,헬스,부산광역시,부산진구,부산광역시 부산진구 동천로 70,
피트니스스타,헬스,광주광역시,서구,광주광역시 서구 금화로 283,
피트니스스타 머신팩토리 첨단점,헬스,광주광역시,광산구,광주광역시 광산구 월계로 203,
피트니스스타(동광주점),헬스,광주광역시,북구,광주광역시 북구 각화대로 5,
피트니스신 요가,헬스,경기도,의정부시,경기도 의정부시 서부로720번길 16,0318793934
피트니스써밋,헬스,서울특별시,은평구,서울특별시 은평구 응암로 304,
피트니스에이치PT,헬스,경기도,하남시,경기도 하남시 대청로 26,07088380009
피트니스오늘,필라테스,서울특별시,동대문구,서울특별시 동대문구 장한로 29,
피트니스오늘&필라테스,필라테스,서울특별시,동대문구,서울특별시 동대문구 장한로 29,
피트니스온 종암점,헬스,서울특별시,성북구,서울특별시 성북구 종암로24가길 53,
피트니스원,헬스,강원특별자치도,강릉시,강원특별자치도 강릉시 화부산로91번길 21,0336431560
피트니스원 포남,헬스,강원특별자치도,강릉시,강원도 강릉시 하평1길 16-5,0336531560
피트니스클라쓰,헬스,서울특별시,양천구,서울특별시 양천구 화곡로 98,0269511650
피트니스클럽 몸매,헬스,경기도,이천시,경기도 이천시 부발읍 경충대로 2216-28,
피트니스포에버,헬스,서울특별시,양천구,서울특별시 양천구 오목로 279,
피트니스플레이스 양주 고읍점,헬스,경기도,양주시,경기도 양주시 고읍남로 13,
피트민 FITMIN,헬스,경상남도,창원시,경상남도 창원시 진해구 냉천로 156,0555466385
피트밀리 하양점,헬스,경상북도,경산시,경상북도 경산시 하양읍 서사도리7로 21,0538563550
피트밀리짐 시지알파시티점,헬스,대구광역시,수성구,대구광역시 수성구 시지로 40,0537933303
